Date;ER;DD;dflows;LER;dLER
20.08.2016;63.9391;0.255259628;-0.000435348;4.157931068;-0.619449966
25.08.2016;64.814;0.260337643;0.001444675;4.171521629;1.359056157
01.09.2016;65.2535;0.255225495;-0.008279244;4.178279685;0.675805521
05.09.2016;65.8684;0.2636737;0.007468204;4.187658812;0.937912748
10.09.2016;64.1617;0.255753922;0.000602471;4.161406459;-2.625235262
15.09.2016;64.9737;0.258217377;-9.3481E-05;4.173982573;1.257611317
20.09.2016;64.9173;0.259696353;0.001178129;4.173114152;-0.08684205
25.09.2016;63.8642;0.257882485;0.000754399;4.156758954;-1.635519814
01.10.2016;63.396;0.252132864;-0.006118196;4.149400768;-0.735818602
05.10.2016;62.4323;0.255445965;0.007635374;4.13408277;-1.531799831
10.10.2016;62.3031;0.253912369;-0.00077662;4.132011184;-0.207158587
15.10.2016;62.9934;0.252410333;0.001213239;4.143029959;1.101877521
20.10.2016;62.5841;0.254102751;-8.15629E-05;4.136511252;-0.651870676
25.10.2016;62.2349;0.253148043;-0.00086353;4.130915936;-0.55953166
01.11.2016;63.2174;0.250802484;-0.006735434;4.14657958;1.566364408
05.11.2016;63.5043;0.255521072;0.007728663;4.15110762;0.452804043
10.11.2016;63.8928;0.257759615;-0.000906426;4.157206679;0.609905884
15.11.2016;65.8591;0.258395129;-0.003433458;4.187517612;3.031093253
20.11.2016;65.1023;0.255643641;0.000286224;4.175959879;-1.155773265
25.11.2016;64.6279;0.253683997;-0.002430452;4.168646206;-0.731367276
01.12.2016;65.2382;0.252181991;-0.004131061;4.178045187;0.939898084
05.12.2016;64.1528;0.254270552;0.006276098;4.161267738;-1.677744913
10.12.2016;63.3028;0.249844894;0.001281998;4.147929562;-1.333817583
15.12.2016;60.8079;0.242805923;0.001118412;4.107719715;-4.020984724
20.12.2016;61.7931;0.243532903;-0.002534497;4.123791708;1.6071993
25.12.2016;60.8528;0.239728419;0.000481164;4.108457833;-1.533387458
01.01.2017;60.6569;0.231406402;-0.003934873;4.105233396;-0.322443673
10.01.2017;59.8961;0.237609354;0.006652314;4.092611394;-1.262200195
15.01.2017;59.37;0.232826352;-4.3954E-05;4.083789048;-0.88223462
20.01.2017;59.3521;0.232258249;-0.002115416;4.083487504;-0.030154453
25.01.2017;59.2168;0.233593848;0.002027434;4.081205285;-0.228221833
01.02.2017;60.0851;0.231701532;-0.005679771;4.095761891;1.455660526
05.02.2017;59.3137;0.233198964;0.0056976;4.082840308;-1.292158268
10.02.2017;59.0235;0.233004762;0.000971683;4.07793567;-0.49046383
15.02.2017;57.7388;0.225959615;-0.000517574;4.055929391;-2.200627849
20.02.2017;57.6342;0.224291804;-0.002525291;4.054116142;-0.18132497
25.02.2017;57.4762;0.225055917;0.001764097;4.051370949;-0.274519243
01.03.2017;57.9627;0.222819785;-0.0052074;4.0597997;0.842875114
05.03.2017;58.9099;0.228447675;0.003699003;4.076009158;1.620945781
10.03.2017;58.8318;0.225701167;-0.002104031;4.074682525;-0.132663298
15.03.2017;58.954;0.227111303;0.002951676;4.076757479;0.207495375
20.03.2017;57.9344;0.225522944;0.001169829;4.059311336;-1.744614283
25.03.2017;57.4247;0.223902298;-0.001246974;4.050474524;-0.883681161
01.04.2017;55.9606;0.216503402;-0.003788776;4.024647872;-2.582665267
05.04.2017;56.5553;0.220452085;0.003281288;4.035218921;1.057104886
10.04.2017;56.9201;0.2226228;0.000524778;4.04164853;0.642960953
15.04.2017;56.2945;0.219507075;0.001380033;4.030596839;-1.105169064
20.04.2017;56.1753;0.218723113;-0.000923547;4.028477159;-0.211968092
25.04.2017;56.0794;0.220289286;0.001401104;4.026768544;-0.170861484
01.05.2017;56.9838;0.219700877;-0.003841512;4.042767017;1.599847325
05.05.2017;57.5714;0.221768776;0.002276035;4.053025917;1.02588997
10.05.2017;58.5382;0.225226135;0.001105332;4.069679533;1.665361597
15.05.2017;57.164;0.220399354;-0.000377886;4.04592433;-2.375520297
20.05.2017;57.1602;0.220156118;0.000827964;4.045857852;-0.006647761
25.05.2017;56.2743;0.219391445;0.001143975;4.030237948;-1.561990421
01.06.2017;56.6876;0.215580916;-0.007520109;4.037555492;0.731754413
05.06.2017;56.6876;0.219517332;0.005480093;4.037555492;0
10.06.2017;57.002;0.218143875;-0.000315948;4.043086355;0.553086301
15.06.2017;57.0303;0.216842515;-0.000151928;4.043582706;0.049635061
20.06.2017;57.9585;0.220546599;0.000497011;4.059727237;1.614453166
25.06.2017;59.6564;0.225471907;-0.000277896;4.088601435;2.887419813
01.07.2017;59.3862;0.219714068;-0.005672416;4.084061876;-0.453955918
05.07.2017;59.2295;0.223896915;0.00384501;4.081419729;-0.264214756
10.07.2017;60.3792;0.224929639;9.99435E-05;4.100644675;1.922494619
15.07.2017;59.8806;0.222997877;0.002388173;4.09235258;-0.829209523
20.07.2017;59.2418;0.221389078;-0.000873255;4.081627374;-1.072520573
25.07.2017;59.6572;0.221396816;-0.004275098;4.088614845;0.698747155
01.08.2017;60.0633;0.219332569;-0.004114947;4.095399006;0.678416073
05.08.2017;60.3281;0.225659334;0.009116824;4.099797999;0.43989924
10.08.2017;59.9611;0.22323796;-0.001865067;4.093696019;-0.610197987
15.08.2017;59.799;0.221929913;0.000839491;4.090988938;-0.270708022
20.08.2017;59.3612;0.218960935;-0.001930638;4.083640814;-0.734812412
25.08.2017;59.1397;0.219955977;-0.000210168;4.079902442;-0.373837259
01.09.2017;58.5454;0.216182476;-0.003558448;4.069802522;-1.009992007
05.09.2017;57.7817;0.217708446;0.004913268;4.056672117;-1.313040508
10.09.2017;56.9966;0.214542856;-8.6022E-05;4.042991617;-1.368049962
15.09.2017;57.7706;0.215237148;-0.000852756;4.056479996;1.348837882
20.09.2017;58.0993;0.214856108;-0.001902884;4.062153616;0.567361984
25.09.2017;57.6527;0.215603651;0.001407899;4.05443708;-0.771653563
01.10.2017;58.0169;0.212493815;-0.005406451;4.060734347;0.629726745
05.10.2017;57.7832;0.215639148;0.004638672;4.056698076;-0.403627142
10.10.2017;58.3151;0.213963242;-0.003022477;4.065861065;0.916298898
15.10.2017;57.6196;0.212308998;0.003040977;4.053862788;-1.199827737
20.10.2017;57.5706;0.212178341;-0.001508228;4.053012021;-0.085076687
25.10.2017;57.5852;0.212116704;0.000326834;4.05326559;0.025356951
01.11.2017;58.1179;0.210041905;-0.006188938;4.062473706;0.920811567
05.11.2017;58.4296;0.212822028;0.005105218;4.067822611;0.534890484
10.11.2017;59.2527;0.215231827;-0.001047447;4.081811349;1.398873785
15.11.2017;59.6207;0.212345748;-0.001764506;4.088002829;0.619148061
20.11.2017;59.6325;0.214996105;0.002030245;4.088200727;0.019789825
25.11.2017;58.5318;0.211613134;-2.69592E-05;4.069570196;-1.863053117
01.12.2017;58.5814;0.208795658;-0.005024769;4.07041724;0.084704377
05.12.2017;58.9911;0.212386135;0.003711945;4.077386585;0.696934501
10.12.2017;59.2811;0.212996449;0.001449048;4.082290537;0.490395175
15.12.2017;58.7082;0.209770974;0.000632946;4.07257941;-0.971112639
20.12.2017;58.6117;0.20641473;-0.001282254;4.070934335;-0.164507508
25.12.2017;58.3152;0.207731928;0.000738604;4.06586278;-0.507155557
01.01.2018;57.6002;0.198958034;-0.003501088;4.05352604;-1.233673987
10.01.2018;57.0463;0.199562265;0.001806421;4.043863219;-0.96628211
15.01.2018;56.6019;0.19936843;-0.000802654;4.036042554;-0.782066526
20.01.2018;56.5892;0.199567123;0.000652237;4.035818154;-0.022439927
25.01.2018;56.3888;0.199784419;-0.000175778;4.032270557;-0.354759706
01.02.2018;56.184;0.200100239;0.001087191;4.028632019;-0.363853837
05.02.2018;56.0408;0.199982521;8.55024E-05;4.026079997;-0.255202197
10.02.2018;58.1718;0.201045149;-0.004120202;4.063400701;3.732070434
15.02.2018;57.5899;0.200038782;0.002852854;4.053347205;-1.005349612
20.02.2018;56.3438;0.197165652;0.000112215;4.031472208;-2.187499729
25.02.2018;56.7608;0.196727895;-0.001182363;4.038845947;0.737373881
01.03.2018;56.3742;0.194475665;-0.001812436;4.032011607;-0.683433959
05.03.2018;56.6616;0.19775429;0.001806412;4.037096733;0.508512559
10.03.2018;56.8011;0.196830288;0.000539272;4.039555692;0.245895912
15.03.2018;56.9372;0.195271434;-0.000786781;4.041948906;0.239321433
20.03.2018;57.5521;0.196115488;-0.001061367;4.052690625;1.074171844
25.03.2018;57.1072;0.195144462;-9.48051E-05;4.044930203;-0.776042123
01.04.2018;57.2649;0.195209737;-0.000464344;4.047687871;0.27576673
05.04.2018;57.7646;0.196422993;-0.000339883;4.056376131;0.868826072
10.04.2018;58.5714;0.19581029;-0.002930784;4.070246523;1.387039154
15.04.2018;61.4311;0.201426853;0.000623711;4.117916222;4.766969874
20.04.2018;60.8583;0.200822769;-0.000147306;4.108548211;-0.936801046
25.04.2018;61.6644;0.200361025;-0.003091302;4.121706779;1.315856786
01.05.2018;61.9997;0.19902198;-0.001156012;4.127129546;0.542276735
05.05.2018;63.2012;0.201296911;-0.001289064;4.146323288;1.919374199
10.05.2018;63.0066;0.201571062;-4.44817E-05;4.143239483;-0.308380551
15.05.2018;61.7684;0.197013294;0.00014692;4.123391907;-1.984757598
20.05.2018;61.9408;0.19693731;-0.000898814;4.12617909;0.278718336
25.05.2018;61.409;0.196576917;0.000201752;4.117556404;-0.862268597
01.06.2018;62.0188;0.198045421;0.000664817;4.127437565;0.988116067
05.06.2018;61.929;0.197966576;-0.000476709;4.125988568;-0.144899733
10.06.2018;62.3431;0.195707382;-0.000892128;4.132653;0.666443285
15.06.2018;62.2511;0.198199424;0.003252633;4.131176206;-0.147679453
20.06.2018;64.0683;0.197979434;-0.00593971;4.159949702;2.877349595
25.06.2018;63.2396;0.198372215;0.002194407;4.146930687;-1.301901461
01.07.2018;62.7565;0.196007105;0.000199588;4.139262158;-0.766852891
05.07.2018;63.2267;0.198280394;0.000306735;4.14672668;0.746452199
10.07.2018;62.8338;0.198607456;0.002087582;4.140493145;-0.623353504
15.07.2018;62.2934;0.194735131;-0.000886172;4.131855481;-0.863766407
20.07.2018;63.2746;0.196802503;-0.001205995;4.147483985;1.562850362
25.07.2018;62.9235;0.198207632;0.002263004;4.141919703;-0.556428196
01.08.2018;62.3497;0.196641544;0.000425121;4.132758861;-0.916084227
05.08.2018;63.4549;0.197490267;-0.00194806;4.150329417;1.757055677
10.08.2018;66.2856;0.198315295;-0.00811441;4.193972679;4.364326169
15.08.2018;66.7535;0.206042191;0.010497805;4.20100673;0.703405133
20.08.2018;66.8757;0.2032143;-0.004664737;4.202835672;0.182894209
25.08.2018;67.7911;0.207116091;0.002100691;4.216430918;1.359524544
01.09.2018;68.0447;0.207696009;-0.001602161;4.220164842;0.373392426
05.09.2018;68.2737;0.206686867;-0.002471835;4.223524627;0.335978438
10.09.2018;69.0286;0.209339079;0.001024987;4.234520911;1.099628494
15.09.2018;68.2826;0.206703424;0.002020431;4.223654976;-1.086593577
20.09.2018;67.0098;0.2060961;0.00054021;4.204838877;-1.881609835
25.09.2018;66.1594;0.20354038;-0.001616807;4.192066982;-1.27718956
01.10.2018;65.5906;0.201370003;-0.000858964;4.183432393;-0.863458875
05.10.2018;66.2115;0.200283042;-0.003541767;4.192854164;0.942177087
10.10.2018;66.4032;0.202659527;0.00351087;4.195745248;0.289108422
15.10.2018;65.9751;0.198796833;-0.001089882;4.189277398;-0.646784998
20.10.2018;65.814;0.197664551;-0.00110538;4.186832582;-0.244481646
25.10.2018;65.6299;0.19918285;0.000433507;4.184031385;-0.280119687
01.11.2018;65.5962;0.199401057;0.001248444;4.183517767;-0.051361735
05.11.2018;65.5799;0.199648451;-0.000462671;4.183269247;-0.024852088
10.11.2018;66.8497;0.200626782;-0.00149705;4.202446816;1.917756932
15.11.2018;67.9975;0.201975844;3.06021E-05;4.21947094;1.702412392
20.11.2018;66.0081;0.200088616;0.002035099;4.189777462;-2.969347803
25.11.2018;65.6664;0.200815699;0.001408089;4.184587379;-0.519008262
01.12.2018;66.5335;0.199509979;-0.00442863;4.19770558;1.311820107
05.12.2018;66.4467;0.202201097;0.003928165;4.196400123;-0.130545769
10.12.2018;66.9227;0.203860423;0.000499913;4.203538222;0.713809946
15.12.2018;66.4337;0.199387623;0.000166055;4.196204458;-0.733376413
20.12.2018;67.1121;0.201847806;0.000117599;4.206364356;1.015989774
25.12.2018;68.4073;0.205553715;0.000909724;4.225479544;1.911518849
01.01.2019;69.4706;0.205434215;0.001994165;4.240903641;1.542409741
10.01.2019;67.0795;0.206874232;0.007580431;4.205878483;-3.502515835
15.01.2019;67.192;0.204487006;-0.006108119;4.207554193;0.167570968
20.01.2019;66.3309;0.203479846;0.001500675;4.194655852;-1.289834086
